καὶ		CONJ	_	
ἄργυρον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐκ		PREP	_	
τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
πολέμου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
καταγαγὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
καὶ		CONJ	_	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
Λυκούργου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
καταπολιτευσάμενος		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
νόμους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
χοροὶ		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δὲ		ADV	_	
καὶ		ADV	_	
θαλίαι		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
καὶ		ADV	_	
εὐωχίαι		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
καὶ		CONJ	_	
διατριβαὶ		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
περί		PREP	_	
τε		ADV	_	
θήρας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
καὶ		ADV	_	
γυμνάσια		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
καὶ		CONJ	_	
λέσχας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἅπαντα		ADJ	number=PLURAL|gender=NEUTER|case=NOMINATIVE	
χρόνον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐπέχωρίαζον		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ὅτε		CONJ	_	
μὴ		ADV	_	
στρατευόμενοι		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
τύχοιεν		VB	person=PERSON_3|number=PLURAL|voice=ACTIVE	
εἶναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
πιόντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
δὲ		ADV	_	
μετρίως		ADV	_	
ἀπίασι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δίχα		PREP	_	
λαμπάδος		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἄμμες		PRON	person=PERSON_1|number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δὲ		ADV	_	
γ᾽		ADV	_	
ἐσσόμεσθα		VB	person=PERSON_1|number=PLURAL|tense=FUTURE|mood=INDICATIVE	
πολλῷ		ADJ	number=SINGULAR|gender=NEUTER|case=DATIVE	
κάρρονες		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE|degree=COMPARATIVE	
ἅμα		PREP	_	
γάρ		ADV	_	
ξένοις		ADJ	number=PLURAL|gender=NEUTER|case=DATIVE	
σώμασιν		NN	number=PLURAL|gender=NEUTER|case=DATIVE	
ἀνάγκη		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
λόγους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐπεισιέναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ξένους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐστιν		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ἐμοὶ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
δὲ		ADV	_	
δοκεῖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
μάλιστα		ADV	_	
τοσούτους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀποδεῖξαι		VB	mood=INFINITIVE|voice=ACTIVE	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
γέροντας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ὅπως		CONJ	_	
οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
πάντες		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
εἶεν		VB	person=PERSON_3|number=PLURAL|tense=PR|voice=ACTIVE	
τριάκοντα		NRL	_	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
ὀκτὼ		NRL	_	
καὶ		CONJ	_	
εἴκοσι		NRL	_	
τοῖν			gender=MASCULINE|case=GENITIVE	
δυοῖν		ADJ	gender=MASCULINE|case=GENITIVE	
βασιλέοιν		NN	gender=MASCULINE|case=GENITIVE	
προστιθεμένοιν		VB	tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
ἐπεὶ		CONJ	_	
δὲ		ADV	_	
τοῦτο		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τάχιστα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
ᾔσθετο		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
μὲν		ADV	_	
βασιλείαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἀπέφηνε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
τοῦ			number=PLURAL|gender=MASCULINE|case=GENITIVE	
παιδὸς		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
οὖσαν		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
ἄνπερ		CONJ	_	
ἄρρην		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
γένηται		VB	person=PERSON_3|number=SINGULAR|mood=SUBJUNCTIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δὲ		CONJ	_	
ἀρχὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
αὐτὸς		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὡς		CONJ	_	
ἐπίτροπος		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
διεῖπε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
[0]		EXCL	_	
ἕτερος		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
δέ		ADV	_	
τις		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἰδὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἐν		PREP	_	
ἀποχωρήσει		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
θακεύοντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
ἐπὶ		PREP	_	
δίφρων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀνθρώπους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
μὴ		ADV	_	
γένοιτο		VB	person=PERSON_3|number=SINGULAR	
εἶπεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
ἐνταῦθα		ADV	_	
καθίσαι		VB	mood=INFINITIVE|voice=ACTIVE	
ὅθεν		ADV	_	
οὐκ		ADV	_	
ἔστιν		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
ὑπεξαναστῆναι		VB	mood=INFINITIVE|voice=ACTIVE	
πρεσβυτέρῳ		ADJ	number=SINGULAR|gender=MASCULINE|case=DATIVE	
διανοηθεὶς		VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=NOMINATIVE	
δὲ		ADV	_	
ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
πρῶτον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μὲν		ADV	_	
ἀπεδήμησεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
εἰς		PREP	_	
Δελφούς		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
μόνοι		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
γάρ		ADV	_	
Ἑλλάνων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἄμμες		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
οὐδὲν		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κακὸν		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μεμαθήκαμεν		VB	person=PERSON_1|number=PLURAL|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
παρ᾽		PREP	_	
ὑμῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ὕστερον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
δὲ		ADV	_	
ἀντὶ		PREP	_	
τοῦ			number=PLURAL|gender=MASCULINE|case=GENITIVE	
τελευτῶντος		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
ἔταξε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
καθιστάναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἄριστον		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀρετῇ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
κριθέντα		VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=ACCUSATIVE	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
ὑπὲρ		PREP	_	
ἑξήκοντα		NRL	_	
ἔτη		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
γεγονότων		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
ἐχρῶντο		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
δὲ		ADV	_	
καὶ		ADV	_	
γυμνασίοις		NN	number=PLURAL|gender=NEUTER|case=DATIVE	
μαλακωτέροις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE|degree=COMPARATIVE	
παρὰ		PREP	_	
τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
στρατείας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
καὶ		CONJ	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἄλλην		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
δίαιταν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
οὐχ		ADV	_	
οὕτω		ADV	_	
κεκολασμένην		VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=FEMININE|case=ACCUSATIVE	
οὐδ᾽		CONJ	_	
ὑπεύθυνον		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
νέοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
παρεῖχον		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ὥστε		CONJ	_	
μόνοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἀνθρώπων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἐκείνοις		PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
εἰς		PREP	_	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
πόλεμον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀσκήσεως		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀνάπαυσιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
εἶναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
πόλεμον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἀλλὰ		ADV	_	
οὕτως		ADV	_	
ἀπερημωθεῖσα		VB	number=SINGULAR|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
κατὰ		PREP	_	
μικρὸν		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἡ			number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τρυφὴ		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
ζωπυρούντων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
καὶ		CONJ	_	
τρεφόντων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
αὐτὴ		ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
δι᾽		PREP	_	
αὑτῆς		PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἐμαραίνετο		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
ἄρχειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
μὲν		ADV	_	
βουλῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
θεοτιμήτους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
βασιλῆας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
οἷσι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
μέλει		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
Σπάρτας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἱμερόεσσα		ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
πόλις		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
πρεσβύτας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
τε		CONJ	_	
γέροντας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἔπειτα		ADV	_	
δὲ		CONJ	_	
δημότας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἄνδρας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
εὐθείαις		ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
ῥήτραις		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
ἀνταπαμειβομένους		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
[0]		EXCL	_	
τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
δὲ		ADV	_	
ὄψων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
εὐδοκίμει		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
μάλιστα		ADV	_	
παρ᾽		PREP	_	
αὐτοῖς		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μέλας		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ζωμός		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὥστε		CONJ	_	
μηδὲ		ADV	_	
κρεαδίου		NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
δεῖσθαι		VB	tense=PR|mood=INFINITIVE	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
πρεσβυτέρους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἀλλὰ		CONJ	_	
παραχωρεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
νεανίσκοις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
αὐτοὺς		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
δὲ		CONJ	_	
τοῦ			number=PLURAL|gender=MASCULINE|case=GENITIVE	
ζωμοῦ		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
καταχεομένους		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
ἑστιᾶσθαι		VB	tense=PR|mood=INFINITIVE	
ὡς		CONJ	_	
δὲ		ADV	_	
μεταστραφέντος		VB	number=SINGULAR|mood=PARTICIPLE|voice=PASSIVE|gender=MASCULINE|case=GENITIVE	
οὐδαμοῦ		ADV	_	
φανερὸς		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
φθεγξάμενος		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
θεῖον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἡγησάμενον		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
οὕτω		ADV	_	
πρὸς		PREP	_	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Ἴφιτον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τραπέσθαι		VB	mood=INFINITIVE	
καὶ		CONJ	_	
συνδιακοσμήσαντα		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἑορτὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἐνδοξοτέραν		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=COMPARATIVE	
καὶ		CONJ	_	
βεβαιοτέραν		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE|degree=COMPARATIVE	
καταστῆσαι		VB	mood=INFINITIVE|voice=ACTIVE	
[0]		EXCL	_	
εἶναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ἀπηλλαγμένοι		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
γὰρ		ADV	_	
οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
δημιουργοὶ		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
ἀχρήστων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
ἐν		PREP	_	
τοῖς			number=PLURAL|gender=NEUTER|case=DATIVE	
ἀναγκαίοις		NN	number=PLURAL|gender=NEUTER|case=DATIVE	
ἐπεδείκνυντο		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καλλιτεχνίαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ		ADV	_	
τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
θεῷ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
θύσας		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
καὶ		CONJ	_	
χρησάμενος		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
ἐπανῆλθε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
διαβόητον		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἐκεῖνον		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
χρησμὸν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
κομίζων		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ᾧ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
θεοφιλῆ		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μὲν		ADV	_	
αὐτὸν		PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἡ			number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
Πυθία		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
προσεῖπε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
καὶ		ADV	_	
θεὸν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μᾶλλον		ADV	_	
ἢ		CONJ	_	
ἄνθρωπον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
εὐνομίας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
δὲ		CONJ	_	
χρῄζοντι		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
διδόναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
καὶ		CONJ	_	
καταινεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ἔφη		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
θεὸν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ἣ		PRON	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
πολὺ		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κρατίστη		ADJ	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
τῶν			number=PLURAL|gender=FEMININE|case=GENITIVE	
ἄλλων		ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
ἔσται		VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE	
πολιτειῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
[0]		EXCL	_	
[1]		EXCL	_	
τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
μὲν		ADV	_	
οὖν		ADV	_	
τοιαύτας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
χαλεπότητας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ὕστερον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐγγενέσθαι		VB	mood=INFINITIVE	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
Σπαρτιάταις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
νομίζω		VB	person=PERSON_1|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
μάλιστά		ADV	_	
μετὰ		PREP	_	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
μέγαν		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
σεισμόν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
ᾧ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
συνεπιθέσθαι		VB	mood=INFINITIVE	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
εἵλωτας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
μετὰ		PREP	_	
Μεσσηνίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἱστοροῦσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
καὶ		ADV	_	
πλεῖστα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
κακὰ		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
χώραν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἐργάσασθαι		VB	mood=INFINITIVE	
καὶ		CONJ	_	
μέγιστον		ADJ	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
τῇ			number=SINGULAR|gender=FEMININE|case=DATIVE	
πόλει		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
περιστῆσαι		VB	mood=INFINITIVE|voice=ACTIVE	
κίνδυνον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
οὐ		ADV	_	
μὴν		ADV	_	
ἀλλὰ		ADV	_	
καὶ		ADV	_	
ἀτιμίαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τινὰ		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
προσέθηκε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
ἀγάμοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
