οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
τῶν			number=PLURAL|gender=FEMININE|case=GENITIVE	
ἱστοριῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
συγγραφεῖς		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
μόνον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἀλλὰ		CONJ	_	
πολλοὶ		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
καὶ		ADV	_	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
ποιητῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
καθύμνησαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
αὐτῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἀνδραγαθίας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
παρὰ		PREP	_	
δὲ		ADV	_	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀεὶ		ADV	_	
προστιθεμένων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
συμμάχων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
προσλαβόμενος		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
ναῦς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἐπὶ		PREP	_	
πλέον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ηὔξησε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
στόλον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
Μυρωνίδης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μὲν		ADV	_	
οὖν		ADV	_	
ἐπιφανεῖ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
μάχῃ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
νικήσας		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
Βοιωτοὺς		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ἐνάμιλλος		ADJ	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
ἐγενήθη		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=PASSIVE	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
πρὸ		PREP	_	
αὐτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
γενομένοις		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
ἡγεμόσιν		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἐπιφανεστάτοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE|degree=SUPERLATIVE	
Θεμιστοκλεῖ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
καὶ		ADV	_	
Μιλτιάδῃ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
καὶ		CONJ	_	
Κίμωνι		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
ἔστι		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
δὲ		ADV	_	
τοῦτο		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
τὸ			number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
τέμενος		NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἔκ		PREP	_	
τινων		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
χρόνων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἄσυλον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τετηρημένον		VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=NOMINATIVE	
καὶ		CONJ	_	
τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
ἀτυχοῦσιν		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
οἰκέταις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
καὶ		CONJ	_	
κυρίοις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἀγνώμοσι		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
περιπεπτωκόσι		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
πολλὴν		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
παρέχεται		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE	
βοήθειαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
βραδυνόντων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
δὲ		ADV	_	
αὐτῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
καὶ		CONJ	_	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
βαρβάρων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἐμβαλόντων		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
εἰς		PREP	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Ἀττικήν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
κατεπλάγησαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=PASSIVE	
καὶ		CONJ	_	
πάλιν		ADV	_	
ἀναλαβόντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
τέκνα		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
καὶ		ADV	_	
γυναῖκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
καὶ		CONJ	_	
τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
ἄλλων		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
ὅσα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
δυνατὸν		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
ταχέως		ADV	_	
ἀποκομίζειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
ἐξέλιπον		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
πατρίδα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ		CONJ	_	
συνέφυγον		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
πάλιν		ADV	_	
εἰς		PREP	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
Σαλαμῖνα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἅμα		PREP	_	
δὲ		ADV	_	
τούτοις		PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
πραττομένοις		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=NEUTER|case=DATIVE	
Ῥωμαίοις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
πρὸς		PREP	_	
Αἰκολανοὺς		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
καὶ		CONJ	_	
τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
Τοῦσκλον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κατοικοῦντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
συνέστη		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
πόλεμος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
καὶ		CONJ	_	
πρὸς		PREP	_	
μὲν		ADV	_	
Αἰκολανοὺς		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
μάχην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
συνάψαντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
ἐνίκησαν		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
καὶ		ADV	_	
πολλοὺς		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
πολεμίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ἀνεῖλον		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
μετὰ		PREP	_	
δὲ		CONJ	_	
ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
Τοῦσκλον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ἐξεπολιόρκησαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
καὶ		CONJ	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
Αἰκολανῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
πόλιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ἐχειρώσαντο		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
συνέβη		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
δὲ		ADV	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
πόλιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
ταύτην		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
διὰ		PREP	_	
τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
χώρας		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
ἀρετὴν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ		CONJ	_	
διὰ		PREP	_	
τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
πλῆθος		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
οἰκητόρων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
ταχεῖαν		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
λαβεῖν		VB	mood=INFINITIVE|voice=ACTIVE	
αὔξησιν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
καὶ		ADV	_	
τοῦτο		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
μὲν		ADV	_	
τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
κακὸν		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
ὥσπερ		ADV	_	
δαιμονίου		NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
τινὸς		ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
νεμεσήσαντος		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=NEUTER|case=GENITIVE	
αὐτοῖς		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
ἔπαθον		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
ἄλλους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
δὲ		CONJ	_	
κινδύνους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
ὑπ̓		PREP	_	
ἀνθρώπων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
αὐτοῖς		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
συνέβη		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
γενέσθαι		VB	mood=INFINITIVE	
διὰ		PREP	_	
τοιαύτας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
αἰτίας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
ἐπὶ		PREP	_	
δὲ		ADV	_	
τούτων		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
Ἀρταξέρξης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
μὲν		ADV	_	
ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
βασιλεὺς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
Περσῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
