6	χρόνον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
7	προεῖχε		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
8	ἅπασι		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
9	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
10	ἐν		PREP	_	
11	τῇ			number=SINGULAR|gender=FEMININE|case=DATIVE	
12	νῦν		ADV	_	
13	Ἑλλάδι		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
14	καλεομένῃ		VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|gender=FEMININE|case=DATIVE	
15	χωρῇ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
1	ἀπικομένους		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	τούς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
4	Φοίνικας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	ἐς		PREP	_	
6	δὴ		ADV	_	
7	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
8	Ἄργος		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
9	τοῦτο		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
10	διατίθεσθαι		VB	tense=PR|mood=INFINITIVE	
11	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
12	φόρτον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	πέμπτῃ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
2	δὲ		ADV	_	
3	ἢ		CONJ	_	
4	ἕκτῃ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	ἡμέρῃ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	ἀπ̓		PREP	_	
7	ἧς		PRON	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	ἀπίκοντο		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
9	ἐξεμπολημένων		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=NEUTER|case=GENITIVE	
10	σφι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
11	σχεδόν		ADV	_	
12	πάντων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
13	ἐλθεῖν		VB	mood=INFINITIVE|voice=ACTIVE	
14	ἐπὶ		PREP	_	
15	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	θάλασσαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
17	γυναῖκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
18	ἄλλας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
19	τε		ADV	_	
20	πολλάς		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
21	καὶ		CONJ	_	
22	δὴ		ADV	_	
23	καὶ		ADV	_	
24	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
25	βασιλέος		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
26	θυγατέρα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
2	δέ		ADV	_	
3	οἱ		PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
4	οὔνομα		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	εἶναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	κατὰ		PREP	_	
7	τὠυτὸ		PRON	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
8	τὸ			number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
9	καὶ		ADV	_	
10	Ἕλληνές		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
11	λέγουσι		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
12	Ἰοῦν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
13	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
14	Ἰνάχου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	ταύτας		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
2	στάσας		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
3	κατά		PREP	_	
4	πρύμνην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
6	νεὸς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
7	ὠνέεσθαι		VB	tense=PR|mood=INFINITIVE	
8	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
9	φορτίων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
10	τῶν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
11	σφι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
12	ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
13	θυμός		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
14	μάλιστα		ADV	_	
1	καὶ		ADV	_	
2	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
3	Φοίνικας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
4	διακελευσαμένους		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
5	ὁρμῆσαι		VB	mood=INFINITIVE|voice=ACTIVE	
6	ἐπ̓		PREP	_	
7	αὐτάς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
1	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
2	μὲν		ADV	_	
3	δὴ		ADV	_	
4	πλεῦνας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
5	τῶν			number=PLURAL|gender=FEMININE|case=GENITIVE	
6	γυναικῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
7	ἀποφυγεῖν		VB	mood=INFINITIVE|voice=ACTIVE	
8	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	δὲ		CONJ	_	
10	Ἰοῦν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
11	σὺν		PREP	_	
12	ἄλλῃσι		PRON	number=PLURAL|gender=FEMININE|case=DATIVE	
13	ἁρπασθῆναι		VB	mood=INFINITIVE|voice=PASSIVE	
1	ἐσβαλομένους		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	ἐς		PREP	_	
4	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	νέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	οἴχεσθαι		VB	tense=PR|mood=INFINITIVE	
7	ἀποπλέοντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
8	ἐπ̓		PREP	_	
9	Αἰγύπτου		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
1	οὕτω		ADV	_	
2	μὲν		ADV	_	
3	Ἰοῦν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	ἐς		PREP	_	
5	Αἴγυπτον		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	ἀπικέσθαι		VB	mood=INFINITIVE	
7	λέγουσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
8	Πέρσαι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
9	οὐκ		ADV	_	
10	ὡς		CONJ	_	
11	Ἕλληνες		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
12	καὶ		CONJ	_	
13	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
14	ἀδικημάτων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
15	πρῶτον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
16	τοῦτο		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
17	ἄρξαι		VB	mood=INFINITIVE|voice=ACTIVE	
18	λέγουσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
1	μετὰ		PREP	_	
2	δὲ		ADV	_	
3	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
4	Ἑλλήνων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	τινάς		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
6	οὐ		ADV	_	
7	γὰρ		ADV	_	
8	ἔχουσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
9	τοὔνομα		NN	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
10	ἀπηγήσασθαι		VB	mood=INFINITIVE	
11	φασὶ		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
12	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	Φοινίκης		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	ἐς		PREP	_	
15	Τύρον		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
16	προσσχόντας		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
17	ἁρπάσαι		VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=DATIVE	
18	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
19	βασιλέος		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
20	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
21	θυγατέρα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
22	Εὐρώπην		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	εἴησαν		VB	person=PERSON_3|number=PLURAL|tense=PR|voice=ACTIVE	
2	δ̓		ADV	_	
3	ἄν		ADV	_	
4	οὗτοι		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
5	Κρῆτες		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
1	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
2	μὲν		ADV	_	
3	δὴ		ADV	_	
4	ἴσα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	πρὸς		PREP	_	
6	ἴσα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
7	σφι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
8	γενέσθαι		VB	mood=INFINITIVE	
9	μετὰ		PREP	_	
10	δὲ		CONJ	_	
11	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	Ἕλληνας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	αἰτίους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
14	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	δευτέρης		ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
16	ἀδικίης		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
17	γενέσθαι		VB	mood=INFINITIVE	
1	καταπλώσαντας		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
2	γὰρ		ADV	_	
3	μακρῇ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
4	νηί		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	ἐς		PREP	_	
6	Αἶαν		NN	number=SINGULAR|gender=MASCULINE|case=VOCATIVE	
7	τε		ADV	_	
8	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	Κολχίδα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	καὶ		CONJ	_	
11	ἐπὶ		PREP	_	
12	Φᾶσιν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
13	ποταμόν		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
14	ἐνθεῦτεν		ADV	_	
15	διαπρηξαμένους		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
16	καὶ		ADV	_	
17	τἆλλα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
18	τῶν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
19	εἵνεκεν		PREP	_	
20	ἀπίκατο		VB	person=PERSON_3|number=PLURAL|tense=PLUSQUAMPERFECT|mood=INDICATIVE	
21	ἁρπάσαι		VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=DATIVE	
22	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
23	βασιλέος		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
24	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
25	θυγατέρα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
26	Μηδείην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	πέμψαντα		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
4	Κόλχων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	βασιλέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	ἐς		PREP	_	
7	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	Ἑλλάδα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	κήρυκα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	αἰτέειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
11	τε		ADV	_	
12	δίκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
13	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	ἁρπαγῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	καὶ		CONJ	_	
16	ἀπαιτέειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
17	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
18	θυγατέρα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	ὑποκρίνασθαι		VB	mood=INFINITIVE	
4	ὡς		CONJ	_	
5	οὐδὲ		ADV	_	
6	ἐκεῖνοι		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
7	Ἰοῦς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
9	Ἀργείης		ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἔδοσάν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
11	σφι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
12	δίκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
13	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	ἁρπαγῆς		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
1	οὐδὲ		ADV	_	
2	ὦν		ADV	_	
3	αὐτοὶ		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	δώσειν		VB	tense=FUTURE|mood=INFINITIVE|voice=ACTIVE	
5	ἐκείνοισι		PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
1	δευτέρῃ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
2	δὲ		ADV	_	
3	λέγουσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
4	γενεῇ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	μετὰ		PREP	_	
6	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
7	Ἀλέξανδρον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
9	Πριάμου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
10	ἀκηκοότα		VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
11	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	ἐθελῆσαί		VB	mood=INFINITIVE|voice=ACTIVE	
13	οἱ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
14	ἐκ		PREP	_	
15	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
16	Ἑλλάδος		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
17	δἰ		PREP	_	
18	ἁρπαγῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
19	γενέσθαι		VB	mood=INFINITIVE	
20	γυναῖκα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
21	ἐπιστάμενον		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
22	πάντως		ADV	_	
23	ὅτι		CONJ	_	
24	οὐ		ADV	_	
25	δώσει		VB	person=PERSON_3|number=SINGULAR|tense=FUTURE|mood=INDICATIVE|voice=ACTIVE	
26	δίκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
1	οὐδὲ		ADV	_	
2	γὰρ		ADV	_	
3	ἐκείνους		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
4	διδόναι		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	οὕτω		ADV	_	
2	δὴ		ADV	_	
3	ἁρπάσαντος		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
4	αὐτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
5	Ἑλένην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	τοῖσι			number=PLURAL|gender=MASCULINE|case=DATIVE	
7	Ἕλλησι		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
8	δόξαι		VB	mood=INFINITIVE|voice=ACTIVE	
9	πρῶτὸν		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
10	πέμψαντας		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
11	ἀγγέλους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
12	ἀπαιτέειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
13	τε		ADV	_	
14	Ἑλένην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	καὶ		CONJ	_	
16	δίκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
18	ἁρπαγῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
19	αἰτέειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
2	δέ		ADV	_	
3	προϊσχομένων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
4	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	προφέρειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
6	σφι		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
7	Μηδείης		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
8	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	ἁρπαγήν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	ὡς		CONJ	_	
11	οὐ		ADV	_	
12	δόντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
13	αὐτοὶ		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
14	δίκας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
15	οὐδὲ		CONJ	_	
