2	δὲ		ADV	_	
3	πρὸς		PREP	_	
4	τούτοις		PRON	number=PLURAL|gender=NEUTER|case=DATIVE	
5	ἐνενοοῦμεν		VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
6	ὅτι		CONJ	_	
7	ἄρχοντες		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
8	μέν		ADV	_	
9	εἰσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	καὶ		ADV	_	
11	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
12	βουκόλοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
13	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
14	βοῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	καὶ		CONJ	_	
16	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
17	ἱπποφορβοὶ		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
18	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
19	ἵππων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
20	καὶ		ADV	_	
21	πάντες		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
22	δὲ		CONJ	_	
23	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
24	καλούμενοι		VB	number=PLURAL|tense=FUTURE|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
25	νομεῖς		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
26	ὧν		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
27	ἂν		ADV	_	
28	ἐπιστατῶσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
29	ζῴων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
30	εἰκότως		ADV	_	
31	ἂν		ADV	_	
32	ἄρχοντες		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
33	τούτων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
34	νομίζοιντο		VB	person=PERSON_3|number=PLURAL|tense=PR	
35	εἰσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
36	ἄρχοντες		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	πάσας		ADJ	number=SINGULAR|gender=FEMININE|case=GENITIVE	
2	τοίνυν		ADV	_	
3	ταύτας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
4	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
5	ἀγέλας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
6	ἐδοκοῦμεν		VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
7	ὁρᾶν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
8	μᾶλλον		ADV	_	
9	ἐθελούσας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
10	πείθεσθαι		VB	tense=PR|mood=INFINITIVE	
11	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
12	νομεῦσιν		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
13	ἢ		CONJ	_	
14	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
15	ἀνθρώπους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
16	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
17	ἄρχουσι		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
18	πείθεσθαι		VB	tense=PR|mood=INFINITIVE	
19	[0]		EXCL	_	
1	πορεύονταί		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
2	τε		ADV	_	
3	γὰρ		ADV	_	
4	αἱ			number=PLURAL|gender=FEMININE|case=NOMINATIVE	
5	ἀγέλαι		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
6	ᾗ		ADV	_	
7	ἂν		ADV	_	
8	αὐτὰς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
9	εὐθύνωσιν		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
10	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
11	νομεῖς		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
12	νέμονταί		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
13	τε		ADV	_	
14	χωρία		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
15	ἐφʼ		PREP	_	
16	ὁποῖα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
17	ἂν		ADV	_	
18	αὐτὰς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
19	ἐπάγωσιν		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
20	ἀπέχονταί		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
21	τε		CONJ	_	
22	ὧν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
23	ἂν		ADV	_	
24	αὐτὰς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
25	ἀπείργωσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	καὶ		ADV	_	
2	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
3	καρποῖς		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
4	τοίνυν		ADV	_	
5	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
6	γιγνομένοις		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
7	ἐξ		PREP	_	
8	αὐτῶν		PRON	number=PLURAL|gender=FEMININE|case=GENITIVE	
9	ἐῶσι		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	νομέας		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
12	χρῆσθαι		VB	tense=PR|mood=INFINITIVE	
13	οὕτως		ADV	_	
14	ὅπως		ADV	_	
15	ἂν		ADV	_	
16	αὐτοὶ		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
17	βούλωνται		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE	
1	ἔτι		ADV	_	
2	τοίνυν		ADV	_	
3	οὐδεμίαν		ADJ	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
4	πώποτε		ADV	_	
5	ἀγέλην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	ᾐσθήμεθα		VB	person=PERSON_1|number=PLURAL|tense=PLUSQUAMPERFECT|mood=INDICATIVE	
7	συστᾶσαν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=ACCUSATIVE	
8	ἐπὶ		PREP	_	
9	τὸν			number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
10	νομέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
11	οὔ		ADV	_	
12	-τε		ADV	_	
13	ὡς		CONJ	_	
14	μὴ		ADV	_	
15	πείθεσθαι		VB	tense=PR|mood=INFINITIVE	
16	οὔ		ADV	_	
17	-τε		CONJ	_	
18	ὡς		CONJ	_	
19	μὴ		ADV	_	
20	ἐπιτρέπειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
21	τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
22	καρπῷ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
23	χρῆσθαι		VB	tense=PR|mood=INFINITIVE	
24	ἀλλὰ		CONJ	_	
25	καὶ		ADV	_	
26	χαλεπώτεραί		ADJ	number=PLURAL|gender=FEMININE|case=NOMINATIVE|degree=COMPARATIVE	
27	εἰσιν		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE|voice=ACTIVE	
28	αἱ			number=PLURAL|gender=FEMININE|case=NOMINATIVE	
29	ἀγέλαι		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
30	πᾶσι		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
31	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
32	ἀλλοφύλοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
33	ἢ		CONJ	_	
34	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
35	ἄρχουσί		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
36	τε		ADV	_	
37	καὶ		CONJ	_	
38	ὠφελουμένοις		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=DATIVE	
39	ἀπʼ		PREP	_	
40	αὐτῶν		PRON	number=PLURAL|gender=FEMININE|case=GENITIVE	
41	[0]		EXCL	_	
1	ἄνθρωποι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	ἐπʼ		PREP	_	
4	οὐδένας		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
5	μᾶλλον		ADV	_	
6	συνίστανται		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
7	ἢ		CONJ	_	
8	ἐπὶ		PREP	_	
9	τούτους		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
10	οὓς		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	ἂν		ADV	_	
12	αἴσθωνται		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=SUBJUNCTIVE	
13	ἄρχειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
14	αὑτῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	ἐπιχειροῦντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
16	συνίστανται		VB	person=PERSON_3|number=PLURAL|tense=PR|mood=INDICATIVE	
1	ὅτε		CONJ	_	
2	μὲν		ADV	_	
3	δὴ		ADV	_	
4	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
5	ἐνεθυμούμεθα		VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE	
6	οὕτως		ADV	_	
7	ἐγιγνώσκομεν		VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
8	περὶ		PREP	_	
9	αὐτῶν		PRON	number=PLURAL|gender=NEUTER|case=GENITIVE	
10	ὡς		CONJ	_	
11	ἀνθρώπῳ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
12	πεφυκότι		VB	number=SINGULAR|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=DATIVE	
13	πάντων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
14	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
15	ἄλλων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
16	ῥᾷον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE|degree=COMPARATIVE	
17	εἴη		VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
18	ζῴων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
19	ἢ		CONJ	_	
20	ἀνθρώπων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
21	ἄρχειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
22	ἄρχειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
1	ἐπειδὴ		CONJ	_	
2	δὲ		ADV	_	
3	ἐνενοήσαμεν		VB	person=PERSON_1|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
4	ὅτι		CONJ	_	
5	Κῦρος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	ἐγένετο		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
7	Πέρσης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
8	ὃς		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	παμπόλλους		ADJ	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
10	μὲν		ADV	_	
11	ἀνθρώπους		NN	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
12	ἐκτήσατο		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
13	πειθομένους		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
14	αὑτῷ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
15	παμπόλλας		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
16	δὲ		ADV	_	
17	πόλεις		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
18	πάμπολλα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
19	δὲ		CONJ	_	
20	ἔθνη		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
21	ἐκ		PREP	_	
22	τούτου		PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
23	δὴ		ADV	_	
24	ἠναγκαζόμεθα		VB	person=PERSON_1|number=PLURAL|tense=IMP|mood=INDICATIVE	
25	μετανοεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
26	μὴ		CONJ	_	
27	οὔ		ADV	_	
28	-τε		ADV	_	
29	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
30	ἀδυνάτων		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
31	οὔ		ADV	_	
32	-τε		CONJ	_	
33	τῶν			number=PLURAL|gender=NEUTER|case=GENITIVE	
34	χαλεπῶν		ADJ	number=PLURAL|gender=NEUTER|case=GENITIVE	
35	ἔργων		NN	number=PLURAL|gender=NEUTER|case=GENITIVE	
36	ᾖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
37	τὸ			number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
38	ἀνθρώπων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
39	ἄρχειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
40	ἤν		CONJ	_	
41	τις		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
42	ἐπισταμένως		ADV	_	
43	τοῦτο		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
44	πράττῃ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=SUBJUNCTIVE|voice=ACTIVE	
1	Κύρῳ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
2	γοῦν		ADV	_	
3	ἴσμεν		VB	person=PERSON_1|number=PLURAL|tense=PERF|mood=INDICATIVE|voice=ACTIVE	
4	ἐθελήσαντας		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
5	πείθεσθαι		VB	tense=PR|mood=INFINITIVE	
6	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
7	μὲν		ADV	_	
8	ἀπέχοντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
9	παμπόλλων		ADJ	number=PLURAL|gender=FEMININE|case=GENITIVE	
10	ἡμερῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
11	ὁδόν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
13	δὲ		ADV	_	
14	καὶ		ADV	_	
15	μηνῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
16	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
17	δὲ		ADV	_	
18	οὐδʼ		ADV	_	
19	ἑωρακότας		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
20	πώποτʼ		ADV	_	
21	αὐτόν		PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
22	τοὺς			number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
23	δὲ		CONJ	_	
24	καὶ		ADV	_	
25	εὖ		ADV	_	
26	εἰδότας		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
27	ὅτι		CONJ	_	
28	οὐδʼ		ADV	_	
29	ἂν		ADV	_	
30	ἴδοιεν		VB	person=PERSON_3|number=PLURAL|voice=ACTIVE	
31	καὶ		ADV	_	
32	ὅμως		CONJ	_	
33	ἤθελον		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
34	αὐτῷ		PRON	number=SINGULAR|gender=MASCULINE|case=DATIVE	
35	ὑπακούειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
36	ἀπέχοντας		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
37	ὁδόν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	καὶ		ADV	_	
2	γάρ		ADV	_	
3	τοι		ADV	_	
4	τοσοῦτον		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	διήνεγκε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
6	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	ἄλλων		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	βασιλέων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
9	καὶ		ADV	_	
10	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
11	πατρίους		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
12	ἀρχὰς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
13	παρειληφότων		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
14	καὶ		CONJ	_	
15	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
16	διʼ		PREP	_	
17	ἑαυτῶν		PRON	number=PLURAL|gender=MASCULINE|case=GENITIVE	
18	κτησαμένων		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
19	ὥσθʼ		CONJ	_	
20	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
21	μὲν		ADV	_	
22	Σκύθης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
23	καίπερ		ADV	_	
24	παμπόλλων		ADJ	number=PLURAL|gender=MASCULINE|case=GENITIVE	
25	ὄντων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
26	Σκυθῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
27	ἄλλου		ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
28	μὲν		ADV	_	
29	οὐδενὸς		ADJ	number=SINGULAR|gender=NEUTER|case=GENITIVE	
30	δύναιτʼ		VB	person=PERSON_3|number=SINGULAR|tense=PR	
31	ἂν		ADV	_	
32	ἔθνους		NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
33	ἐπάρξαι		VB	mood=INFINITIVE|voice=ACTIVE	
34	ἀγαπῴη		VB	person=PERSON_3|number=SINGULAR|tense=PR|voice=ACTIVE	
35	δʼ		CONJ	_	
36	ἂν		ADV	_	
37	εἰ		CONJ	_	
38	τοῦ			number=SINGULAR|gender=NEUTER|case=GENITIVE	
39	ἑαυτοῦ		PRON	number=SINGULAR|gender=NEUTER|case=GENITIVE	
40	ἔθνους		NN	number=SINGULAR|gender=NEUTER|case=GENITIVE	
41	ἄρχων		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
42	διαγένοιτο		VB	person=PERSON_3|number=SINGULAR	
43	καὶ		ADV	_	
44	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
45	Θρᾷξ		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
46	Θρᾳκῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
47	καὶ		CONJ	_	
48	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
49	Ἰλλυριὸς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
50	Ἰλλυριῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
51	καὶ		ADV	_	
52	τ-			number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
53	ἆλλα		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
54	δὲ		CONJ	_	
55	ὡσαύτως		ADV	_	
56	ἔθνη		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
