9	στρατηγοῖς		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
1	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	ἀνηγάγοντο		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE	
4	ἐπʼ		PREP	_	
5	αὐτὸν		PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
6	εἴκοσι		ADJ	_	
7	ναυσίν		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
8	ἃς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
9	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
10	Δωριεὺς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
11	φυγὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
12	πρὸς		PREP	_	
13	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
14	γῆν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	ἀνεβίβαζε		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
16	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	αὑτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
18	τριήρεις		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
19	ὡς		CONJ	_	
20	ἤνοιγε		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
21	περὶ		PREP	_	
22	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
23	Ῥοίτειον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
1	ἐγγὺς		ADV	_	
2	δὲ		ADV	_	
3	γενομένων		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
4	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	Ἀθηναίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	ἐμάχοντο		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
7	ἀπό		PREP	_	
8	τε		ADV	_	
9	τῶν			number=PLURAL|gender=FEMININE|case=GENITIVE	
10	νεῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
11	καὶ		CONJ	_	
12	τῆς			number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	γῆς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
14	μέχρι		CONJ	_	
15	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
16	Ἀθηναῖοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
17	ἀπέπλευσαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
18	εἰς		PREP	_	
19	Μάδυτον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
20	πρὸς		PREP	_	
21	τὸ			number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
22	ἄλλο		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
23	στρατόπεδον		NN	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
24	οὐδὲν		PRON	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
25	πράξαντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	Μίνδαρος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	κατιδὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
4	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
5	μάχην		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
6	ἐν		PREP	_	
7	Ἰλίῳ		NN	number=SINGULAR|gender=NEUTER|case=DATIVE	
8	θύων		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
9	τῇ			number=SINGULAR|gender=FEMININE|case=DATIVE	
10	Ἀθηνᾷ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
11	ἐβοήθει		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
12	ἐπὶ		PREP	_	
13	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
14	θάλατταν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	καὶ		CONJ	_	
16	καθελκύσας		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
17	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
18	ἑαυτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
19	τριήρεις		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
20	ἀπέπλει		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
21	ὅπως		CONJ	_	
22	ἀναλάβοι		VB	person=PERSON_3|number=SINGULAR|voice=ACTIVE	
23	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
24	μετὰ		PREP	_	
25	Δωριέως		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	Ἀθηναῖοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
4	ἀνταναγαγόμενοι		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
5	ἐναυμάχησαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
6	περὶ		PREP	_	
7	Ἄβυδον		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
8	κατὰ		PREP	_	
9	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	ᾐόνα		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	μέχρι		PREP	_	
12	δείλης		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
13	ἐξ		PREP	_	
14	ἑωθινοῦ		ADJ	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	καὶ		ADV	_	
2	τὰ			number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
3	μὲν		ADV	_	
4	νικώντων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
5	τὰ			number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
6	δὲ		CONJ	_	
7	νικωμένων		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=GENITIVE	
8	Ἀλκιβιάδης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
9	ἐπεισπλεῖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
10	δυοῖν		ADJ	gender=FEMININE|case=DATIVE	
11	δεούσαις		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=FEMININE|case=DATIVE	
12	εἴκοσι		ADJ	_	
13	ναυσίν		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
1	ἐντεῦθεν		ADV	_	
2	δὲ		ADV	_	
3	φυγὴ		NN	number=SINGULAR|gender=FEMININE|case=NOMINATIVE	
4	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
5	Πελοποννησίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	ἐγένετο		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE	
7	πρὸς		PREP	_	
8	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
9	Ἄβυδον		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	καὶ		ADV	_	
2	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
3	Φαρνάβαζος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	παρεβοήθει		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
5	καὶ		ADV	_	
6	ἐπεισβαίνων		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
7	τῷ			number=SINGULAR|gender=MASCULINE|case=DATIVE	
8	ἵππῳ		NN	number=SINGULAR|gender=MASCULINE|case=DATIVE	
9	εἰς		PREP	_	
10	τὴν			number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	θάλατταν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
12	μέχρι		CONJ	_	
13	δυνατὸν		ADJ	number=SINGULAR|gender=NEUTER|case=NOMINATIVE	
14	ἦν		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE|voice=ACTIVE	
15	ἐμάχετο		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
16	καὶ		CONJ	_	
17	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
18	ἄλλοις		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
19	τοῖς			number=PLURAL|gender=MASCULINE|case=DATIVE	
20	αὑτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
21	ἱππεῦσι		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
22	καὶ		CONJ	_	
23	πεζοῖς		ADJ	number=PLURAL|gender=MASCULINE|case=DATIVE	
24	παρεκελεύετο		VB	person=PERSON_3|number=SINGULAR|tense=IMP|mood=INDICATIVE	
1	συμφράξαντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
4	ναῦς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
5	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
6	Πελοποννήσιοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
7	καὶ		CONJ	_	
8	παραταξάμενοι		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
9	πρὸς		PREP	_	
10	τῇ			number=SINGULAR|gender=FEMININE|case=DATIVE	
11	γῇ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
12	ἐμάχοντο		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
1	Ἀθηναῖοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	ἀπέπλευσαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
4	τριάκοντα		ADJ	_	
5	ναῦς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
6	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	πολεμίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	λαβόντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
9	κενὰς		ADJ	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
10	καὶ		CONJ	_	
11	ἃς		PRON	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
12	αὐτοὶ		PRON	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
13	ἀπώλεσαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
14	κομισάμενοι		VB	number=PLURAL|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
15	εἰς		PREP	_	
16	Σηστόν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	ἐντεῦθεν		ADV	_	
2	πλὴν		PREP	_	
3	τετταράκοντα		ADJ	_	
4	νεῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
5	ἄλλαι		PRON	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
6	ἄλλῃ		PRON	number=SINGULAR|gender=FEMININE|case=DATIVE	
7	ᾤχοντο		VB	person=PERSON_3|number=PLURAL|tense=IMP|mood=INDICATIVE	
8	ἐπʼ		PREP	_	
9	ἀργυρολογίαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
10	ἔξω		PREP	_	
11	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
12	Ἑλλησπόντου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
1	καὶ		ADV	_	
2	ὁ			number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
3	Θράσυλλος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
4	εἷς		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ὢν		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
6	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	στρατηγῶν		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
8	εἰς		PREP	_	
9	Ἀθήνας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
10	ἔπλευσε		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
11	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	ἐξαγγελῶν		VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
13	καὶ		CONJ	_	
14	στρατιὰν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
15	καὶ		CONJ	_	
16	ναῦς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	αἰτήσων		VB	number=SINGULAR|tense=FUTURE|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
1	μετὰ		PREP	_	
2	δὲ		ADV	_	
3	ταῦτα		PRON	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
4	Τισσαφέρνης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἦλθεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
6	εἰς		PREP	_	
7	Ἑλλήσποντον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
1	ἀφικόμενον		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=ACCUSATIVE	
2	δὲ		ADV	_	
3	παρʼ		PREP	_	
4	αὐτὸν		PRON	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
5	μιᾷ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
6	τριήρει		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
7	Ἀλκιβιάδην		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	ξένιά		ADJ	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
9	τε		ADV	_	
10	καὶ		CONJ	_	
11	δῶρα		NN	number=PLURAL|gender=NEUTER|case=ACCUSATIVE	
12	ἄγοντα		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
13	συλλαβὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
14	εἶρξεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
15	ἐν		PREP	_	
16	Σάρδεσι		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
17	φάσκων		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
18	κελεύειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
19	βασιλέα		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
20	πολεμεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
21	Ἀθηναίοις		NN	number=PLURAL|gender=MASCULINE|case=DATIVE	
1	ἡμέραις		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
2	δὲ		ADV	_	
3	τριάκοντα		ADJ	_	
4	ὕστερον		ADJ	number=SINGULAR|gender=NEUTER|case=ACCUSATIVE	
5	Ἀλκιβιάδης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
6	ἐκ		PREP	_	
7	Σάρδεων		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
8	μετὰ		PREP	_	
9	Μαντιθέου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
10	τοῦ			number=SINGULAR|gender=MASCULINE|case=GENITIVE	
11	ἁλόντος		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
12	ἐν		PREP	_	
13	Καρίᾳ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
14	ἵππων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
15	εὐπορήσαντες		VB	number=PLURAL|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
16	νυκτὸς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
17	ἀπέδρασαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
18	εἰς		PREP	_	
19	Κλαζομενάς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
1	οἱ			number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
2	δʼ		ADV	_	
3	ἐν		PREP	_	
4	Σηστῷ		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
5	Ἀθηναῖοι		NN	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
6	αἰσθόμενοι		VB	number=PLURAL|tense=PR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
7	Μίνδαρον		NN	number=SINGULAR|gender=MASCULINE|case=ACCUSATIVE	
8	πλεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
9	ἐπʼ		PREP	_	
10	αὐτοὺς		PRON	number=PLURAL|gender=MASCULINE|case=ACCUSATIVE	
11	μέλλοντα		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=ACCUSATIVE	
12	ναυσὶν		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
13	ἑξήκοντα		ADJ	_	
14	νυκτὸς		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
15	ἀπέδρασαν		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
16	εἰς		PREP	_	
17	Καρδίαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
1	ἐνταῦθα		ADV	_	
2	δὲ		ADV	_	
3	καὶ		ADV	_	
4	Ἀλκιβιάδης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
5	ἧκεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
6	ἐκ		PREP	_	
7	τῶν			number=PLURAL|gender=FEMININE|case=GENITIVE	
8	Κλαζομενῶν		NN	number=PLURAL|gender=FEMININE|case=GENITIVE	
9	σὺν		PREP	_	
10	πέντε		ADJ	_	
11	τριήρεσι		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
12	καὶ		CONJ	_	
13	ἐπακτρίδι		NN	number=SINGULAR|gender=FEMININE|case=DATIVE	
1	πυθόμενος		VB	number=SINGULAR|mood=PARTICIPLE|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	ὅτι		CONJ	_	
4	αἱ			number=PLURAL|gender=FEMININE|case=NOMINATIVE	
5	τῶν			number=PLURAL|gender=MASCULINE|case=GENITIVE	
6	Πελοποννησίων		NN	number=PLURAL|gender=MASCULINE|case=GENITIVE	
7	νῆες		NN	number=PLURAL|gender=FEMININE|case=NOMINATIVE	
8	ἐξ		PREP	_	
9	Ἀβύδου		NN	number=SINGULAR|gender=FEMININE|case=GENITIVE	
10	ἀνηγμέναι		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|gender=FEMININE|case=NOMINATIVE	
11	εἶεν		VB	person=PERSON_3|number=PLURAL|tense=PR|voice=ACTIVE	
12	εἰς		PREP	_	
13	Κύζικον		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
14	αὐτὸς		PRON	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
15	μὲν		ADV	_	
16	πεζῇ		ADJ	number=SINGULAR|gender=FEMININE|case=DATIVE	
17	ἦλθεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
18	εἰς		PREP	_	
19	Σηστόν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
20	τὰς			number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
21	δὲ		CONJ	_	
22	ναῦς		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
23	περιπλεῖν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
24	ἐκεῖσε		ADV	_	
25	ἐκέλευσεν		VB	person=PERSON_3|number=SINGULAR|mood=INDICATIVE|voice=ACTIVE	
1	ἐπεὶ		CONJ	_	
2	δʼ		ADV	_	
3	ἦλθον		VB	person=PERSON_3|number=PLURAL|mood=INDICATIVE|voice=ACTIVE	
4	ἀνάγεσθαι		VB	tense=PR|mood=INFINITIVE	
5	ἤδη		ADV	_	
6	αὐτοῦ		PRON	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
7	μέλλοντος		VB	number=SINGULAR|tense=PR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=GENITIVE	
8	ὡς		ADV	_	
9	ἐπὶ		PREP	_	
10	ναυμαχίαν		NN	number=SINGULAR|gender=FEMININE|case=ACCUSATIVE	
11	ἐπεισπλεῖ		VB	person=PERSON_3|number=SINGULAR|tense=PR|mood=INDICATIVE|voice=ACTIVE	
12	Θηραμένης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
13	εἴκοσι		ADJ	_	
14	ναυσὶν		NN	number=PLURAL|gender=FEMININE|case=DATIVE	
15	ἀπὸ		PREP	_	
16	Μακεδονίας		NN	number=PLURAL|gender=FEMININE|case=ACCUSATIVE	
17	ἅμα		ADV	_	
18	δὲ		CONJ	_	
19	καὶ		ADV	_	
20	Θρασύβουλος		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
21	εἴκοσιν		ADJ	_	
22	ἑτέραις		ADJ	number=PLURAL|gender=FEMININE|case=DATIVE	
23	ἐκ		PREP	_	
24	Θάσου		NN	number=SINGULAR|gender=MASCULINE|case=GENITIVE	
25	ἀμφότεροι		ADJ	number=PLURAL|gender=MASCULINE|case=NOMINATIVE	
26	ἠργυρολογηκότες		VB	number=PLURAL|tense=PERF|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
27	ἐπεισπλεῖ		VB	person=PERSON_2|number=SINGULAR|tense=PR|mood=INDICATIVE	
1	Ἀλκιβιάδης		NN	number=SINGULAR|gender=MASCULINE|case=NOMINATIVE	
2	δὲ		ADV	_	
3	εἰπὼν		VB	number=SINGULAR|mood=PARTICIPLE|voice=ACTIVE|gender=MASCULINE|case=NOMINATIVE	
4	καὶ		ADV	_	
5	τούτοις		PRON	number=PLURAL|gender=MASCULINE|case=DATIVE	
6	διώκειν		VB	tense=PR|mood=INFINITIVE|voice=ACTIVE	
